,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats
3029,3029,Hyundai i20 1.2 Spotz,2017.0,640000.0,22512.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0
3030,3030,Hyundai i10 Magna 1.2 iTech SE,2010.0,180000.0,120000.0,Petrol,Individual,Manual,,20.36,1197.0,78.9,5.0
3031,3031,Maruti Ritz VDi,2009.0,155000.0,120000.0,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0
3032,3032,Maruti Wagon R LX Minor,2007.0,85000.0,100000.0,Petrol,Individual,Manual,Third Owner,18.9,1061.0,67.0,5.0
3033,3033,Hyundai i10 Magna 1.2 iTech SE,2011.0,250000.0,70000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0
3034,3034,Hyundai Verna 1.6 VTVT AT SX,2017.0,1000000.0,15000.0,Petrol,Individual,Automatic,First Owner,17.01,1591.0,121.3,5.0
3035,3035,Datsun GO A EPS,2016.0,350000.0,16500.0,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0
3036,3036,Maruti Swift Dzire ZDI,2018.0,740000.0,50000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0
3037,3037,Datsun RediGO 1.0 S,2018.0,300000.0,19000.0,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0
3038,3038,Volkswagen Ameo 1.5 TDI Comfortline,2017.0,550000.0,50000.0,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.62,5.0
3039,3039,Mahindra Bolero 2011-2019 SLX,2017.0,710000.0,70000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
3040,3040,Mahindra Bolero 2011-2019 SLX,2017.0,700000.0,70000.0,Diesel,Individual,,First Owner,15.96,2523.0,62.1,7.0
3041,3041,Mahindra Bolero 2011-2019 SLE BSIII,2016.0,550000.0,120000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
3042,3042,Hyundai i10 Sportz 1.1L LPG,2015.0,375000.0,60000.0,LPG,Individual,Manual,First Owner,19.2,1086.0,68.05,5.0
3043,3043,Tata Safari DICOR 2.2 EX 4x2,2015.0,600000.0,60000.0,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7.0
3044,3044,Maruti Swift VDI,2013.0,380000.0,76000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0
3045,3045,Maruti Ritz VDi,2012.0,300000.0,70000.0,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0
3046,3046,Maruti 800 DX,1998.0,45000.0,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796.0,37.0,4.0
3047,3047,Toyota Innova 2.5 G4 Diesel 8-seater,2010.0,450000.0,210000.0,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,8.0
3048,3048,Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,475000.0,128000.0,Diesel,Individual,Manual,Third Owner,15.96,2523.0,63.0,9.0
3049,3049,Renault Triber RXZ BSIV,2019.0,650000.0,5000.0,Petrol,Individual,Manual,First Owner,20.0,999.0,72.0,7.0
3050,3050,Maruti Wagon R LXI LPG BSIV,2011.0,200000.0,70000.0,LPG,Individual,,First Owner,26.2,998.0,58.2,5.0
3051,3051,Maruti Swift VDI,2013.0,350000.0,85000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0
3052,3052,Maruti Vitara Brezza ZDi AMT,2018.0,900000.0,25000.0,Diesel,Individual,Automatic,First Owner,24.3,1248.0,88.5,5.0
3053,3053,Maruti Swift Dzire VXI 1.2,2018.0,650000.0,15000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0
3054,3054,Maruti Swift Dzire VXi,2012.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0
3055,3055,Maruti Omni E MPI STD BS IV,2016.0,190000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.8,796.0,34.2,8.0
3056,3056,Hyundai Verna CRDi 1.6 SX Option,2019.0,1200000.0,40000.0,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.2,5.0
3057,3057,Mahindra Bolero 2011-2019 EX NON AC,2013.0,305000.0,160000.0,Diesel,Individual,Manual,First Owner,15.96,,62.1,7.0
3058,3058,Hyundai Creta 1.6 CRDi SX,2015.0,850000.0,108000.0,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0
3059,3059,Volkswagen Jetta 2.0 TDI Comfortline,2011.0,,120000.0,Diesel,Individual,Manual,Second Owner,15.0,1896.0,105.0,5.0
3060,3060,Hyundai Santro Xing GLS,2010.0,180000.0,55000.0,,Individual,Manual,Fourth & Above Owner,17.92,1086.0,62.1,5.0
3061,3061,Tata New Safari Dicor GX 4X2 BS IV,2008.0,200000.0,110000.0,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.1,7.0
3062,3062,Toyota Etios GD,2011.0,375000.0,80000.0,Diesel,Individual,Manual,First Owner,,,,
3063,3063,Honda Brio E MT,2012.0,229999.0,110000.0,Petrol,Individual,Manual,First Owner,19.4,1198.0,86.8,5.0
3064,3064,Maruti Wagon R VXI,2006.0,135000.0,62900.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0
3065,3065,Volkswagen Jetta 2.0L TDI Highline,2013.0,425000.0,120000.0,Diesel,Individual,Manual,Second Owner,19.33,1968.0,138.1,5.0
3066,3066,Mahindra XUV500 W10 2WD,2016.0,1350000.0,70000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0
3067,3067,Ford Endeavour 4x2 XLT Limited Edition,2009.0,480000.0,70000.0,Diesel,Individual,Manual,,10.9,2499.0,143.0,7.0
3068,3068,Maruti Swift Dzire LDI,2017.0,455000.0,60000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0
3069,3069,Maruti Wagon R VXI Optional,2016.0,320000.0,60000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0
3070,3070,Hyundai Elite i20 Sportz Plus BSIV,2019.0,693000.0,4000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0
3071,3071,Maruti Vitara Brezza ZDi Plus,2017.0,830000.0,35000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0
3072,3072,Hyundai Grand i10 Sportz,2016.0,470000.0,13500.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0
3073,3073,Honda City i VTEC CVT VX,2017.0,1100000.0,26000.0,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.3,5.0
3074,3074,Tata Zest Quadrajet 1.3 XM,2016.0,325000.0,50000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,5.0
3075,3075,Hyundai EON Magna Plus,2014.0,215000.0,50000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0
3076,3076,Maruti Swift VXI,2018.0,560000.0,25000.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0
3077,3077,Maruti Celerio VXI AT,2017.0,400000.0,30000.0,Petrol,Individual,Automatic,Second Owner,23.1,998.0,67.04,5.0
3078,3078,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2625000.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0
3079,3079,Lexus ES 300h,2019.0,5150000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0
3080,3080,Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0
3081,3081,Tata Safari Storme EX,2015.0,503000.0,110000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0
3082,3082,Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0
3083,3083,Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0
3084,3084,Maruti Wagon R LXI,2013.0,225000.0,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0
3085,3085,Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0
3086,3086,Honda Jazz VX,2016.0,550000.0,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0
3087,3087,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0
3088,3088,Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
3089,3089,Toyota Etios VX,2017.0,625000.0,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0
3090,3090,Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
3091,3091,Hyundai Grand i10 1.2 CRDi Sportz,2017.0,457758.6206896552,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0
3092,3092,BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
3093,3093,BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
3094,3094,Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0
3095,3095,Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0
3096,3096,Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0
3097,3097,Hyundai Santro GLS I - Euro I,1999.0,60000.0,140000.0,Petrol,Individual,Manual,Third Owner,,,,
3098,3098,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017.0,725000.0,45000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0
3099,3099,Maruti Wagon R LXI,2013.0,225000.0,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0
3100,3100,Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0
3101,3101,Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
3102,3102,Toyota Etios VX,2017.0,625000.0,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0
3103,3103,Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
3104,3104,Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0
3105,3105,Honda Brio 1.2 VX MT,2014.0,325000.0,52442.0,Petrol,Trustmark Dealer,Manual,Second Owner,18.5,1198.0,86.8,5.0
3106,3106,Hyundai i10 Magna,2013.0,229999.0,39000.0,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0
3107,3107,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007.0,400000.0,42000.0,Petrol,Dealer,Automatic,First Owner,11.74,1796.0,186.0,5.0
3108,3108,Volkswagen Polo 1.2 MPI Highline,2015.0,449000.0,34156.0,Petrol,Dealer,Manual,First Owner,16.47,1198.0,74.0,5.0
3109,3109,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017.0,455000.0,34152.0,Petrol,Dealer,Manual,First Owner,18.9,1197.0,81.86,5.0
3110,3110,Audi A4 35 TDI Premium Plus,2015.0,1750000.0,37000.0,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,5.0
3111,3111,Toyota Innova Crysta 2.8 GX AT BSIV,2017.0,1390000.0,98000.0,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,7.0
3112,3112,Hyundai Creta 1.6 SX Option,2019.0,1150000.0,31000.0,Petrol,Dealer,Manual,First Owner,15.8,1591.0,121.3,5.0
3113,3113,Hyundai i20 1.2 Magna Executive,2018.0,650000.0,62841.0,Petrol,Trustmark Dealer,,First Owner,18.6,1197.0,81.83,5.0
3114,3114,Hyundai Creta 1.6 CRDi SX,2016.0,950000.0,38600.0,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0
3115,3115,Maruti Swift Dzire AMT ZDI Plus,2018.0,698000.0,27654.0,Diesel,Dealer,Automatic,First Owner,28.4,1248.0,74.02,5.0
3116,3116,Hyundai Creta 1.6 CRDi SX,2017.0,975000.0,48698.0,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0
3117,3117,Maruti Wagon R VXI AMT 1.2,2018.0,445000.0,32995.0,Petrol,Dealer,Automatic,First Owner,20.52,1197.0,81.8,5.0
3118,3118,Tata Zest Quadrajet 1.3 75PS XM,2018.0,539000.0,,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0
3119,3119,Maruti Swift Vdi BSIII,2010.0,350000.0,110000.0,Diesel,Individual,Manual,Fourth & Above Owner,17.8,1248.0,75.0,5.0
3120,3120,Mahindra Scorpio VLX 2WD AIRBAG BSIII,2011.0,,260000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.05,2179.0,120.0,8.0
3121,3121,Renault Duster 85PS Diesel RxE,2015.0,550000.0,130000.0,,Individual,Manual,Second Owner,20.45,1461.0,83.8,5.0
3122,3122,Volkswagen Polo Diesel Highline 1.2L,2011.0,330000.0,120000.0,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5.0
3123,3123,Hyundai EON Era Plus,2014.0,220000.0,80000.0,Petrol,Individual,Manual,Third Owner,21.1,814.0,55.2,5.0
3124,3124,Maruti Ritz ZXi,2013.0,415000.0,60000.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,5.0
3125,3125,Maruti Alto LX BSIII,2007.0,119000.0,75000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0
3126,3126,Hyundai Getz GLS,2005.0,150000.0,89000.0,Petrol,Individual,Manual,Second Owner,15.3,1341.0,83.0,5.0
3127,3127,Hyundai Verna CRDi ABS,2007.0,240000.0,110000.0,Diesel,Individual,Manual,First Owner,18.1,,110.0,5.0
3128,3128,Maruti Alto LX BSIII,2009.0,170000.0,90000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
3129,3129,Maruti Ciaz ZDi Plus SHVS,2015.0,550000.0,40000.0,Diesel,Individual,Manual,Third Owner,28.09,1248.0,88.5,5.0
3130,3130,Nissan Micra Fashion Edition XL CVT,2017.0,500000.0,26000.0,Petrol,Individual,Automatic,First Owner,19.34,1198.0,76.0,5.0
3131,3131,Mahindra Xylo D2,2011.0,180000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,8.0
3132,3132,Mahindra KUV 100 mFALCON G80 K4,2017.0,360000.0,29000.0,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6.0
3133,3133,Maruti Swift Dzire VXI,2014.0,400000.0,120000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0
3134,3134,Hyundai Accent GLE,2009.0,120000.0,70000.0,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,5.0
3135,3135,Maruti Vitara Brezza ZDi Plus Dual Tone,2016.0,765000.0,100000.0,Diesel,Individual,Manual,Second Owner,24.3,1248.0,88.5,5.0
3136,3136,Maruti Vitara Brezza ZDi Plus Dual Tone,2016.0,818727.2727272727,90150.0,,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0
3137,3137,Toyota Platinum Etios 1.4 GXD,2018.0,730000.0,90000.0,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,5.0
3138,3138,Tata Zest Quadrajet 1.3 75PS XM,2016.0,320000.0,120000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0
3139,3139,Honda Amaze S i-Dtech,2015.0,455000.0,90000.0,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0
3140,3140,Datsun GO T Option BSIV,2015.0,350000.0,50000.0,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0
3141,3141,Mahindra TUV 300 T8,2016.0,509999.0,110000.0,,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0
3142,3142,Tata Indigo LS,2011.0,175000.0,85700.0,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,5.0
3143,3143,Mahindra Bolero 2011-2019 DI NON AC BS III SILVER,2013.0,325000.0,178000.0,,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0
3144,3144,Tata Indigo CS GLS BSIII,2011.0,120000.0,70000.0,Petrol,Individual,Manual,Second Owner,15.2,,65.0,5.0
3145,3145,Hyundai i10 Sportz,2014.0,321600.0,30000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0
3146,3146,Honda City i DTEC E,2015.0,500000.0,100000.0,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0
3147,3147,Maruti Baleno Delta 1.2,2016.0,535000.0,25339.0,Petrol,Individual,Manual,,21.4,1197.0,83.1,5.0
3148,3148,Hyundai EON Magna Plus,2014.0,250000.0,10000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0
3149,3149,Tata Zest Quadrajet 1.3 XT,2017.0,484999.0,35000.0,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,5.0
3150,3150,Hyundai i10 Sportz,2013.0,280000.0,35000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0
3151,3151,Maruti Ertiga VDI,2015.0,571000.0,68000.0,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,7.0
3152,3152,Maruti Swift VXI,2013.0,400000.0,40000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,85.8,5.0
3153,3153,Tata Indigo CS LS (TDI) BS-III,2015.0,295000.0,120000.0,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,5.0
3154,3154,Mahindra Bolero LX,2006.0,210000.0,120000.0,Diesel,Individual,Manual,First Owner,,,,
3155,3155,Ford Figo Petrol EXI,2011.0,250000.0,25000.0,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,5.0
3156,3156,Mahindra Bolero 2011-2019 SLE,2015.0,610000.0,40000.0,Diesel,Individual,,,15.96,2523.0,62.1,7.0
3157,3157,Tata Indica Vista Quadrajet VX,2012.0,175000.0,60000.0,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,5.0
3158,3158,Ford Figo Diesel Titanium,2011.0,204999.0,70000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0
3159,3159,Mahindra XUV500 W8 2WD,2013.0,750000.0,80000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0
3160,3160,Hyundai i20 Active SX Diesel,2016.0,651000.0,42323.0,Diesel,Dealer,Manual,First Owner,21.19,1396.0,88.76,5.0
3161,3161,BMW X1 sDrive20d M Sport,2011.0,1075000.0,42545.0,Diesel,Dealer,Automatic,First Owner,19.62,1998.0,190.0,5.0
3162,3162,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2016.0,690000.0,32000.0,Diesel,Dealer,Manual,First Owner,25.1,1248.0,88.5,5.0
3163,3163,Maruti Swift Dzire VDI Optional,2017.0,589000.0,41232.0,Diesel,Dealer,Manual,First Owner,26.59,1248.0,74.0,5.0
3164,3164,Mahindra Bolero B4,2015.0,445000.0,40200.0,Diesel,Dealer,Manual,First Owner,21.0,1498.0,74.96,7.0
3165,3165,Ford Ecosport Sports Diesel,2013.0,475000.0,48000.0,Diesel,Dealer,Manual,Second Owner,21.7,1498.0,98.96,5.0
3166,3166,Honda Amaze E Diesel BSIV,2014.0,465000.0,27233.0,Diesel,Dealer,Manual,First Owner,27.4,1498.0,98.63,5.0
3167,3167,Tata Manza Aura Safire,2011.0,225000.0,35000.0,Petrol,Individual,Manual,First Owner,15.0,1368.0,90.0,5.0
3168,3168,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005.0,310000.0,200000.0,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,8.0
3169,3169,Tata Sumo EX,2016.0,445000.0,63000.0,Diesel,Dealer,Manual,First Owner,15.3,2956.0,83.8,9.0
3170,3170,Mahindra Bolero B4,2015.0,445000.0,62000.0,Diesel,Dealer,Manual,First Owner,21.0,1498.0,74.96,7.0
3171,3171,Tata New Safari 3L Dicor LX 4x2,2012.0,450000.0,68240.0,Diesel,Dealer,Manual,First Owner,13.93,2956.0,138.1,7.0
3172,3172,Mahindra Scorpio 1.99 S10 4WD,2008.0,450000.0,78000.0,Diesel,Dealer,Manual,First Owner,15.4,1997.0,120.0,7.0
3173,3173,Maruti Swift VDI BSIV,2017.0,525000.0,38000.0,Diesel,Dealer,Manual,Second Owner,25.2,1248.0,74.0,5.0
3174,3174,Maruti Wagon R VXI,2010.0,200000.0,35000.0,Petrol,Dealer,Manual,First Owner,18.9,998.0,67.1,5.0
3175,3175,Maruti Swift Dzire LXI,2018.0,611000.0,9000.0,Petrol,Dealer,Manual,First Owner,19.1,1197.0,85.8,5.0
3176,3176,Hyundai Creta 1.6 CRDi Anniversary Edition,2016.0,819999.0,39000.0,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0
3177,3177,Hyundai Creta 1.4 CRDi S,2016.0,825000.0,39000.0,Diesel,Dealer,Manual,First Owner,21.38,1396.0,88.7,5.0
3178,3178,Ford Ecosport 1.5 Diesel Titanium,2015.0,599000.0,92651.0,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,5.0
3179,3179,Maruti Swift LXi BSIV,2018.0,490000.0,28000.0,Petrol,Dealer,Manual,First Owner,16.1,1197.0,85.0,5.0
3180,3180,Tata Zest Revotron 1.2 XT,2020.0,500000.0,40000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0
3181,3181,Tata Zest Revotron 1.2 XT,2020.0,500000.0,40000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0
3182,3182,Mahindra XUV500 W10 2WD,2017.0,1100000.0,88754.0,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,7.0
3183,3183,Ford Aspire Titanium BSIV,2019.0,675000.0,7000.0,Petrol,Individual,Manual,First Owner,19.4,1194.0,94.93,5.0
3184,3184,Mahindra XUV500 W9 2WD,2018.0,1350000.0,40000.0,,Individual,Manual,First Owner,16.0,2179.0,138.0,7.0
3185,3185,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018.0,570000.0,20000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0
3186,3186,Hyundai Grand i10 1.2 CRDi Asta,2017.0,455000.0,50000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0
3187,3187,Hyundai EON Era Plus,2013.0,200625.0,45000.0,Petrol,Individual,Manual,,21.1,814.0,55.2,5.0
3188,3188,Honda City i VTEC VX Option BL,2016.0,925000.0,22000.0,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0
3189,3189,Tata Indigo CS eLX BS IV,2014.0,215000.0,100000.0,Diesel,,Manual,Second Owner,25.0,1396.0,69.01,5.0
3190,3190,Maruti Swift VXI Optional,2016.0,470000.0,23700.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
3191,3191,Maruti Swift VXI Deca,2016.0,470000.0,23700.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
3192,3192,Maruti Ciaz ZDi Plus SHVS,2017.0,650000.0,60000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0
3193,3193,Renault Captur 1.5 Diesel RXT,2017.0,900000.0,50000.0,,Individual,Manual,First Owner,20.37,1461.0,108.45,5.0
3194,3194,Ford Fiesta 1.6 SXI ABS Duratec,2011.0,325000.0,53287.0,Petrol,Dealer,Manual,First Owner,,,,
3195,3195,Ford Fiesta Classic 1.4 SXI Duratorq,2009.0,190000.0,100000.0,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,5.0
3196,3196,Hyundai i20 Active 1.4 SX with AVN,2017.0,715000.0,60000.0,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0
3197,3197,Tata Indigo CS eVX,2013.0,227999.0,60000.0,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.01,5.0
3198,3198,Tata Bolt Quadrajet XE,2017.0,450000.0,50000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0
3199,3199,Chevrolet Beat Diesel LT,2015.0,200000.0,40000.0,Diesel,Individual,Manual,First Owner,25.44,936.0,56.3,5.0
3200,3200,Maruti Wagon R LXI CNG,2017.0,400000.0,110000.0,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,5.0
3201,3201,Maruti Ertiga SHVS VDI,2016.0,725000.0,110000.0,,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0
3202,3202,Ford Figo Diesel Titanium,2014.0,300000.0,80000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.05,5.0
3203,3203,Toyota Innova 2.5 GX (Diesel) 8 Seater,2016.0,1151000.0,69500.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0
3204,3204,Datsun GO T BSIV,2014.0,225000.0,33000.0,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0
3205,3205,Hyundai i10 Magna 1.1L,2016.0,380000.0,80000.0,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0
3206,3206,Hyundai Elite i20 Magna Plus BSIV,2019.0,630000.0,5000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0
3207,3207,Hyundai i10 Magna 1.2 iTech SE,2014.0,351000.0,25000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0
3208,3208,Skoda Fabia 1.2 TDI Active Plus,2012.0,199000.0,50000.0,Diesel,Individual,Manual,,20.86,1199.0,75.0,5.0
3209,3209,Tata Hexa XE,2017.0,850000.0,50000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.94,7.0
3210,3210,Tata Indica Vista Terra Quadrajet 1.3L,2010.0,105000.0,,Diesel,Individual,Manual,Second Owner,18.0,1248.0,75.0,5.0
3211,3211,Tata Manza Aura (ABS) Quadrajet,2010.0,300000.0,120000.0,Diesel,Individual,Manual,Third Owner,18.8,1248.0,90.0,5.0
3212,3212,Toyota Innova 2.5 GX (Diesel) 7 Seater,2016.0,950000.0,80000.0,,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0
3213,3213,Mahindra TUV 300 T8,2015.0,430000.0,110000.0,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0
3214,3214,Ford Endeavour 3.2 Titanium AT 4X4,2016.0,2100000.0,80000.0,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,7.0
3215,3215,Hyundai Grand i10 1.2 CRDi Sportz,2018.0,540000.0,,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0
